danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
0.677,0.523,7,-5.603,0,0.0439,0.295,0,0.15,0.446,60.019,226507,4,0
0.723,0.503,0,-8.651,1,0.0699,0.0088,0,0.131,0.354,100.046,217787,4,10
0.412,0.548,10,-6.981,1,0.243,0.0173,0,0.181,0.176,81.293,325615,4,6
0.545,0.781,10,-3.616,1,0.185,0.0139,0,0.161,0.277,150.097,232507,4,6
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,7
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837,4,10
0.776,0.724,7,-4.874,1,0.216,0.455,0,0.109,0.677,74.987,227779,4,2
0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,292799,4,0
0.886,0.525,8,-7.39,1,0.131,0.236,0,0.057,0.708,145.99,225205,4,2
0.764,0.475,0,-12.618,1,0.114,0.345,0,0.14,0.34,129.974,243270,4,9
0.731,0.697,5,-6.097,0,0.0665,0.0528,0,0.128,0.488,128.009,204279,4,3
0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,263773,4,10
0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,177184,4,10
0.79,0.621,1,-7.634,1,0.275,0.333,0,0.122,0.15,118.895,252040,4,10
0.685,0.731,10,-5.503,0,0.414,0.0292,0,0.369,0.266,145.245,247867,4,7
0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467,4,6
0.736,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,230813,4,3
0.794,0.653,7,-7.839,1,0.104,0.0489,4.88E-05,0.1,0.397,117.996,263373,4,10
0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87E-06,0.0795,0.88,84.858,230493,4,2
0.603,0.725,6,-3.054,1,0.0393,0.174,0,0.0786,0.304,122.803,239853,4,6
0.895,0.681,7,-5.267,0,0.358,0.157,0,0.189,0.554,121.918,240000,4,7
0.639,0.486,11,-7.761,0,0.227,0.0603,0.000103,0.121,0.227,171.896,268240,4,0
0.709,0.787,1,-2.377,1,0.235,0.27,0.00114,0.296,0.607,75.986,287400,4,2
0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,4,10
0.59,0.468,10,-11.083,0,0.185,0.0789,0,0.101,0.349,92.287,245227,4,0
0.708,0.843,7,-2.66,1,0.314,0.397,0,0.799,0.625,148.14,363521,4,1
0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547,4,10
0.801,0.815,11,-4.81,1,0.148,0.042,4.42E-06,0.0741,0.37,90.017,202920,4,10
0.523,0.842,1,-5.529,0,0.165,0.0191,0,0.139,0.443,149.974,287667,4,6
0.765,0.5,1,-7.626,1,0.152,0.423,0,0.108,0.495,107.043,220160,4,10
0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,210200,4,10
0.722,0.728,10,-4.458,0,0.06,0.198,0,0.482,0.509,123.059,284133,4,3
0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,256533,4,10
0.852,0.553,1,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,205879,4,2
0.776,0.662,1,-7.016,0,0.0489,0.00157,2.10E-05,0.0887,0.324,152.927,182733,4,0
0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163,321987,4,10
0.841,0.522,10,-5.963,0,0.049,0.0168,1.37E-06,0.188,0.616,99.059,264947,4,3
0.771,0.72,1,-5.671,1,0.103,0.258,0,0.137,0.794,103.092,178515,4,2
0.893,0.635,2,-9,1,0.0514,0.0201,3.01E-06,0.146,0.304,127.98,285234,4,10
0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94E-06,0.257,0.395,102.99,219306,4,10
0.611,0.678,3,-6.723,0,0.243,0.00701,8.43E-06,0.431,0.493,137.864,424147,4,6
0.588,0.664,7,-5.18,1,0.159,0.043,4.30E-05,0.639,0.333,106.502,353160,4,1
0.308,0.563,0,-9.169,1,0.0719,0.527,4.58E-06,0.134,0.109,85.901,688453,4,6
0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,232533,4,10
0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107,4,1
0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,272027,4,6
0.466,0.588,5,-10.666,0,0.0812,0.285,9.94E-06,0.0535,0.882,156.131,209360,4,3
0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640,4,0
0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,4,2
0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,293183,4,6
0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26E-06,0.113,0.731,172.977,211520,4,6
0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64E-06,0.138,0.287,120.119,205613,4,6
0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813,4,8
0.346,0.868,7,-4.829,0,0.123,0.00857,0.00817,0.321,0.344,101.251,268307,4,6
0.426,0.972,0,-5.122,1,0.0954,0.0017,0,0.171,0.341,111.221,165373,4,6
0.548,0.855,3,-3.266,1,0.151,0.0149,0,0.127,0.644,145.133,218787,4,6
0.397,0.975,2,-3.532,0,0.365,0.00152,0,0.118,0.451,192.021,250240,4,6
0.239,0.969,11,-3.547,0,0.27,0.0224,9.24E-05,0.452,0.245,93.565,183782,4,1
0.403,0.965,6,-2.238,1,0.0964,3.81E-05,0.000276,0.341,0.431,112.363,236293,4,6
0.452,0.964,6,-2.877,1,0.0792,0.00205,5.31E-06,0.205,0.464,144.048,237400,4,6
0.544,0.417,8,-4.387,1,0.0247,0.586,0,0.085,0.207,95.156,265363,3,4
0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,263400,3,4
0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,170827,4,2
0.761,0.386,4,-6.158,1,0.0399,0.355,0,0.0953,0.526,134.943,238440,3,4
0.747,0.76,1,-4.294,1,0.187,0.448,0,0.153,0.682,99.975,191147,4,2
0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,219840,4,1
0.754,0.613,5,-6.342,1,0.229,0.318,0,0.335,0.904,113.196,208400,4,2
0.153,0.953,0,-4.74,0,0.122,0.00152,0.0062,0.366,0.14,199.892,439120,4,6
0.612,0.841,10,-4.332,0,0.219,0.0157,0,0.23,0.644,169.915,238726,4,3
0.599,0.775,1,-4.018,0,0.0543,0.0217,0,0.0678,0.696,129.817,223123,4,3
0.94,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.04,209640,4,7
0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,201707,4,10
0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,131064,4,2
0.727,0.72,11,-5.856,0,0.0488,0.0626,1.21E-06,0.176,0.589,140.08,238893,4,3
0.775,0.573,11,-4.933,1,0.0585,0.495,0,0.126,0.667,101.925,171806,4,2
0.884,0.698,0,-9.101,1,0.364,0.0405,0,0.195,0.575,140.068,191938,4,7
0.922,0.581,10,-7.495,1,0.27,0.00104,5.86E-05,0.105,0.595,140.022,181263,4,7
0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133,229670,4,6
0.676,0.67,8,-6.584,1,0.0374,0.353,0,0.103,0.54,113.01,148260,4,10
0.666,0.677,2,-5.743,1,0.0326,0.214,0,0.0979,0.178,100.014,178242,4,10
0.786,0.82,9,-5.093,0,0.232,0.222,0,0.575,0.49,119.982,220996,4,1
0.68,0.779,5,-5.834,1,0.0532,0.0337,4.02E-06,0.112,0.355,91.963,132079,4,10
0.416,0.559,0,-10.751,0,0.0349,0.00346,0.085,0.148,0.152,137.17,392400,4,6
0.416,0.559,0,-10.751,0,0.0349,0.00346,0.085,0.148,0.152,137.17,392400,4,6
0.416,0.559,0,-10.751,0,0.0349,0.00346,0.085,0.148,0.152,137.17,392400,4,6
0.861,0.745,1,-6.77,1,0.0608,0.00138,1.87E-05,0.141,0.889,150.002,217560,4,2
0.804,0.823,8,-5.837,1,0.0488,0.104,0,0.2,0.616,126.007,217147,4,2
0.747,0.532,10,-5.474,0,0.0394,0.0549,2.78E-06,0.121,0.347,77.032,221360,4,0
0.827,0.643,10,-6.414,0,0.0899,0.257,0,0.094,0.433,95.965,240093,4,0
0.827,0.643,10,-6.414,0,0.0899,0.257,0,0.094,0.433,95.965,240093,4,0
0.827,0.643,10,-6.414,0,0.0899,0.257,0,0.094,0.433,95.965,240093,4,0
0.675,0.675,0,-7.527,1,0.283,0.0826,0,0.12,0.622,173.922,154373,4,7
0.675,0.675,0,-7.527,1,0.283,0.0826,0,0.12,0.622,173.922,154373,4,7
0.777,0.57,1,-6.833,1,0.0472,0.0869,0,0.121,0.321,139.993,219480,4,10
0.667,0.741,1,-4.099,1,0.0378,0.0425,0,0.0761,0.422,149.908,204747,4,6
0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,4,0
0.696,0.517,2,-8.379,0,0.0366,0.364,0,0.197,0.23,112.291,199133,3,4
0.61,0.86,8,-4.6,0,0.127,0.177,0,0.155,0.549,98.995,218667,4,3
0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230,4,10
0.788,0.639,1,-7.834,1,0.319,0.433,0,0.142,0.746,81.482,137356,4,7
0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,221440,4,10
0.767,0.689,10,-5.573,0,0.0852,0.103,0,0.0786,0.555,154.957,164133,4,3
0.745,0.646,6,-6.987,0,0.17,0.157,0,0.338,0.46,79.993,203908,4,0
0.388,0.338,10,-10.054,1,0.0329,0.652,3.73E-06,0.248,0.478,177.765,303373,4,9
0.519,0.801,2,-8.064,1,0.0408,0.268,0,0.173,0.891,166.632,180867,4,2
0.358,0.341,7,-9.61,1,0.0302,0.773,0.000143,0.193,0.39,80.2,240240,3,4
0.536,0.612,4,-5.847,1,0.272,0.119,0,0.209,0.57,86.768,229040,4,10
0.765,0.437,4,-10.122,0,0.0727,0.0271,1.31E-06,0.167,0.498,92.402,290293,4,0
0.643,0.843,4,-6.247,0,0.0514,0.261,0,0.0947,0.883,83.016,237373,4,3
0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,4,2
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4,6
0.717,0.8,5,-5.794,0,0.0497,0.371,0.158,0.327,0.954,129.642,250000,4,3
0.574,0.628,2,-8.815,0,0.036,0.13,0,0.271,0.803,153.119,300107,4,3
0.72,0.912,4,-6.13,1,0.0363,0.551,0.00122,0.0982,0.973,122.782,126947,4,2
0.824,0.684,10,-7.354,0,0.0935,0.00278,1.45E-06,0.0481,0.87,101.152,177267,4,3
0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,283748,4,3
0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,196664,4,6
0.928,0.923,9,-5.901,0,0.0381,0.051,5.34E-06,0.0863,0.993,128.071,192200,4,3
0.636,0.72,11,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,235813,4,10
0.773,0.947,8,-5.824,1,0.249,0.117,0,0.44,0.464,102.146,266194,4,1
0.523,0.973,6,-3.516,1,0.0697,0.017,1.26E-06,0.33,0.931,164.661,183280,4,2
0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,266067,4,2
0.812,0.879,1,-10.998,0,0.0397,0.0167,0.224,0.366,0.962,129.991,197960,4,3
0.839,0.623,1,-13.712,1,0.108,0.346,0.0138,0.314,0.668,103.799,235373,4,10
0.614,0.369,8,-15.182,1,0.0353,0.678,0.00235,0.143,0.733,143.319,297707,4,9
0.64,0.427,5,-9.29,0,0.0241,0.0664,0,0.0579,0.529,149.703,351467,3,4
0.567,0.501,2,-8.038,1,0.0241,0.0995,0,0.0986,0.2,142.589,236773,3,4
0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4,10
0.28,0.821,8,-2.864,0,0.111,0.167,0,0.139,0.254,181.444,256163,3,4
0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4,3
0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,191252,4,10
0.777,0.657,1,-6.434,1,0.237,0.000738,3.34E-06,0.0932,0.245,189.992,226107,4,7
0.604,0.507,0,-7.928,1,0.0382,0.273,2.27E-06,0.0943,0.114,91.984,255886,4,10
0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,175427,4,2
0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,216632,4,2
0.536,0.671,5,-5.77,0,0.339,0.662,0,0.182,0.668,123.007,204262,5,7
0.733,0.678,6,-7.771,1,0.439,0.121,0,0.345,0.841,175.984,144149,4,7
0.767,0.561,2,-7.418,0,0.0509,0.118,0,0.0737,0.542,90.021,192229,4,0
0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,301520,4,1
0.526,0.749,3,-6.964,1,0.0283,0.023,1.76E-06,0.0692,0.421,99.982,208680,4,10
0.507,0.752,5,-5.439,0,0.0343,0.251,2.10E-05,0.142,0.554,76.071,262747,4,0
0.69,0.805,5,-11.522,0,0.0336,0.000232,0.739,0.095,0.799,127.808,264280,4,8
0.704,0.636,9,-6.029,1,0.0252,0.0344,0,0.35,0.89,111.845,193953,4,2
0.543,0.912,7,-10.71,1,0.0601,0.00162,2.10E-06,0.0565,0.836,103.731,256733,4,2
0.584,0.533,10,-7.11,0,0.0305,0.684,0,0.306,0.224,131.745,288427,3,4
0.408,0.582,11,-8.305,1,0.0508,0.218,0,0.159,0.365,114.926,230000,5,10
0.706,0.888,2,-6.959,1,0.0654,0.119,9.64E-05,0.07,0.714,121.549,253733,4,2
0.651,0.747,1,-7.269,0,0.0699,0.0528,0,0.207,0.776,147.518,249520,4,3
0.881,0.874,6,-4.505,1,0.139,0.0175,1.14E-06,0.154,0.858,107.891,227933,4,2
0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,191240,4,3
0.901,0.697,9,-3.439,1,0.28,0.145,0,0.287,0.67,93.941,229827,4,2
0.652,0.917,6,-6.72,1,0.0548,0.0082,0,0.0509,0.459,132.975,239027,4,6
0.713,0.234,1,-17.876,0,0.911,0.546,0,0.246,0.388,97.483,133400,4,7
0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,4,3
0.743,0.807,1,-3.78,1,0.0364,0.0435,0,0.309,0.899,144.062,224773,4,2
0.646,0.823,2,-4.123,0,0.0394,0.213,0,0.322,0.418,128.035,227267,4,3
0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,243491,4,1
0.724,0.436,0,-9.321,1,0.0282,0.576,1.19E-06,0.0908,0.324,130.439,243067,4,9
0.887,0.48,11,-11.994,1,0.117,0.0094,3.58E-05,0.0662,0.607,95.846,193200,4,10
0.584,0.833,11,-5.824,1,0.0358,0.000265,0.00595,0.32,0.671,124.018,254347,4,6
0.773,0.505,1,-10.357,0,0.0329,0.103,0.000138,0.0729,0.891,124.131,238773,4,0
0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92E-05,0.097,0.962,118.773,234333,4,2
0.431,0.723,8,-5.887,1,0.0568,0.145,0,0.374,0.19,130.141,267360,4,6
0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4,6
0.601,0.532,10,-9.119,1,0.0286,0.432,6.25E-06,0.0925,0.341,136.571,281613,4,9
0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320,4,0
0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800,4,2
0.717,0.864,1,-3.231,1,0.216,0.47,0,0.147,0.738,112.97,191032,4,2
0.464,0.771,8,-4.503,1,0.336,0.0235,0,0.063,0.69,158.777,198237,4,6
0.84,0.481,6,-7.123,0,0.0336,0.199,0,0.0873,0.955,95.497,243053,4,3
0.308,0.769,11,-7.256,0,0.065,0.0331,0,0.214,0.488,81.853,254880,4,6
0.572,0.864,2,-4.098,0,0.0477,0.0215,0,0.375,0.26,149.945,178920,4,6
0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,211360,4,10
0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,187973,4,3
0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,208733,4,0
0.889,0.466,1,-8.164,1,0.296,0.0452,0.00124,0.0938,0.27,139.043,147624,4,7
0.764,0.614,9,-6.186,1,0.0497,0.01,0,0.241,0.118,142.002,197645,4,10
0.728,0.835,7,-4.231,1,0.067,0.00376,3.07E-05,0.0894,0.552,90,240185,4,2
0.856,0.872,6,-1.844,1,0.193,0.0481,0,0.0709,0.388,112.078,176429,5,2
0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,438493,4,0
0.382,0.589,9,-7.315,0,0.0267,0.0465,0,0.122,0.335,140.059,243360,4,6
0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600,4,9
0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,192120,4,3
0.585,0.909,8,-6.474,1,0.0707,0.0891,9.70E-05,0.119,0.758,93.372,210747,4,2
0.689,0.584,1,-5.768,0,0.119,0.339,0,0.297,0.676,156.572,191680,4,3
0.964,0.555,5,-6.245,0,0.0499,0.0301,0.000567,0.128,0.338,130.017,218261,4,0
0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390,4,3
0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,228373,3,4
0.709,0.562,5,-4.864,1,0.0724,0.0449,0,0.217,0.386,125.965,205267,4,10
0.792,0.895,1,-3.112,0,0.0589,0.165,0,0.0501,0.794,94.968,201526,4,3
0.68,0.738,6,-4.881,0,0.0331,0.173,0.00036,0.37,0.675,105.015,190720,4,3
0.667,0.723,5,-4.31,0,0.27,0.0455,0.000193,0.213,0.251,148.058,153475,4,7
0.685,0.819,1,-3.748,0,0.0494,0.0918,7.33E-06,0.0934,0.607,104.978,194693,4,3
0.546,0.586,7,-4.211,1,0.272,0.0699,0,0.109,0.819,89.089,207666,5,2
0.709,0.698,1,-5.182,1,0.0799,0.0738,0,0.272,0.755,143.951,182947,4,2
0.589,0.611,0,-5.881,0,0.0459,0.0151,0,0.0757,0.121,76.006,203107,4,0
0.432,0.656,5,-4.669,0,0.428,0.0488,0,0.256,0.66,199.246,167693,4,7
0.623,0.493,5,-7.727,0,0.0338,0.0632,0,0.104,0.594,81.019,223847,4,0
0.315,0.296,5,-13.262,1,0.0315,0.771,0,0.702,0.435,173.509,263573,4,9
0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4,2
0.535,0.548,1,-6.51,1,0.037,0.533,1.48E-06,0.123,0.477,115.144,237333,3,4
0.615,0.733,8,-4.808,1,0.0335,0.152,0,0.109,0.796,122.58,244587,4,2
0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,251467,4,0
0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085,228827,4,2
0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160,4,3
0.644,0.723,6,-6.278,0,0.231,0.0198,0,0.228,0.616,159.17,226173,4,3
0.728,0.616,4,-4.238,1,0.0645,0.378,0,0.105,0.508,99.962,181880,4,10
0.711,0.362,3,-10.851,0,0.0381,0.272,0,0.127,0.616,117.287,194293,4,0
0.925,0.443,1,-8.216,1,0.264,0.0172,0,0.276,0.35,136.078,236615,4,7
0.794,0.523,8,-7.829,1,0.161,0.0331,0,0.156,0.56,86.307,174120,4,10
0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227,5,9
0.845,0.705,6,-4.271,0,0.243,0.0218,0,0.339,0.334,132.05,246047,4,3
0.748,0.627,7,-6.029,1,0.0639,0.131,0,0.0852,0.524,120.963,188491,4,10
0.584,0.7,11,-4.275,1,0.0456,0.117,0,0.0939,0.438,124.944,202747,4,10
0.52,0.513,7,-7.208,1,0.0256,0.281,0,0.0976,0.17,77.903,202213,4,10
0.603,0.879,5,-4.098,1,0.124,0.0184,0,0.156,0.318,110.125,228253,4,6
0.574,0.329,1,-6.829,1,0.0274,0.22,0,0.0986,0.356,130.993,237933,4,10
0.637,0.93,4,-2.632,1,0.0511,0.0177,0,0.452,0.886,90.014,182867,4,2
0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,228133,4,3
0.735,0.425,0,-6.648,1,0.0464,0.011,0,0.055,0.848,85.896,188174,4,2
0.597,0.68,1,-7.104,1,0.0769,0.322,0.000143,0.111,0.195,119.946,188346,4,10
0.718,0.926,1,-3.511,1,0.0494,0.027,1.76E-05,0.0513,0.54,108.018,204583,4,2
0.663,0.666,6,-5.441,1,0.125,0.583,3.85E-06,0.222,0.605,159.983,147021,4,2
0.683,0.664,5,-4.233,0,0.0332,0.538,0,0.0671,0.866,106.991,266307,4,3
0.724,0.87,1,-3.614,0,0.113,0.00453,0,0.833,0.81,93.01,207547,4,1
0.745,0.561,9,-5.513,0,0.072,0.465,1.12E-06,0.0338,0.902,195.918,167553,4,3
0.831,0.921,5,-2.383,0,0.0582,0.153,0.00224,0.305,0.795,108.002,239227,4,3
0.775,0.719,7,-6.212,0,0.0435,0.132,1.79E-06,0.0662,0.712,117.513,246027,4,3
0.888,0.815,11,-4.909,0,0.0404,0.23,0.000424,0.127,0.961,127.273,238733,4,3
0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4,8
0.607,0.817,1,-5.926,1,0.11,0.037,0.000607,0.116,0.508,114.482,297400,4,6
0.694,0.389,8,-5.41,1,0.0706,0.3,0,0.158,0.409,90.984,169872,4,10
0.783,0.61,7,-6.124,1,0.0696,0.343,0,0.0983,0.418,100.047,214265,4,10
0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,201160,4,3
0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996,211080,4,2
0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028,231387,4,2
0.676,0.67,8,-6.584,1,0.0374,0.353,0,0.103,0.54,113.01,148260,4,10
0.651,0.654,1,-5.481,1,0.0466,0.385,0,0.181,0.539,141.975,167019,4,2
0.793,0.77,5,-4.403,1,0.0551,0.4,0,0.219,0.56,149.982,140390,4,2
0.699,0.668,5,-4.272,0,0.0336,0.154,3.20E-06,0.362,0.314,144.105,148230,4,0
0.92,0.675,1,-5.661,0,0.263,0.307,0,0.104,0.749,141.967,304041,4,3
0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,242407,4,3
0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,343150,4,10
0.371,0.613,7,-6.685,0,0.0452,0.0589,0,0.0479,0.873,203.732,156440,4,3
0.89,0.818,10,-11.328,0,0.0594,0.486,0.282,0.0851,0.812,107.948,290400,4,3
0.489,0.349,2,-14.295,0,0.0323,0.676,0.0789,0.0866,0.622,124.348,196467,4,9
0.654,0.731,10,-4.767,0,0.0568,0.0419,0,0.122,0.59,104.002,213200,4,3
0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,263053,4,2
0.645,0.877,5,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324,227027,4,3
0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,256933,4,9
0.654,0.76,0,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945,200787,4,0
0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680,4,0
0.59,0.797,4,-4.901,0,0.0614,0.132,0,0.0846,0.425,94.948,208120,4,0
0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,229107,4,2
0.739,0.807,0,-5.063,1,0.0652,0.0181,0,0.295,0.632,97.048,227853,4,2
0.633,0.708,0,-4.258,1,0.0452,0.123,0,0.1,0.616,62.997,235627,4,2
0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,171333,4,0
0.634,0.885,11,-4.702,0,0.304,0.0122,0,0.193,0.327,127.064,223333,4,3
0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,350120,4,6
0.542,0.914,0,-4.747,0,0.113,0.0161,0,0.744,0.576,153.993,292093,4,1
0.664,0.602,4,-5.369,0,0.0412,0.0529,0,0.356,0.289,134.049,235947,3,4
0.637,0.733,7,-4.413,0,0.0563,0.0149,0,0.162,0.431,131.004,194840,4,3
0.66,0.805,1,-5.352,0,0.153,0.0192,8.83E-06,0.159,0.625,103.008,193920,4,3
0.619,0.603,9,-9.481,1,0.0342,0.712,0,0.0721,0.958,127.433,178933,4,9
0.736,0.871,2,-2.786,1,0.0278,0.466,0,0.108,0.967,122.395,167187,4,2
0.55,0.854,3,-5.968,1,0.036,0.661,0,0.112,0.965,159.231,149373,4,2
0.361,0.219,0,-16.553,1,0.0285,0.563,0,0.558,0.26,98.532,216267,3,4
0.686,0.672,11,-5.523,1,0.0323,0.7,0,0.135,0.857,128.55,128787,4,2
0.572,0.418,0,-10.738,1,0.0349,0.635,0,0.0961,0.694,104.566,165000,4,9
0.526,0.775,0,-6.05,1,0.0352,0.707,2.05E-05,0.217,0.962,80.106,167373,4,2
0.392,0.629,5,-7.056,1,0.0335,0.718,3.76E-06,0.129,0.72,124.511,153205,4,9
0.668,0.26,7,-14.256,1,0.0523,0.453,0,0.0621,0.368,119.416,147000,4,9
0.271,0.165,5,-20.652,1,0.0351,0.729,1.60E-06,0.118,0.203,77.082,139227,4,9
0.525,0.216,6,-13.551,1,0.0301,0.837,0,0.107,0.328,106.761,185413,4,9
0.621,0.708,6,-9.057,1,0.0259,0.246,2.00E-06,0.143,0.624,110.533,193840,3,4
0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,230400,4,1
0.621,0.764,2,-8.702,1,0.0578,0.146,4.97E-05,0.161,0.745,102.288,197936,4,2
0.82,0.464,11,-8.45,1,0.0481,0.156,0,0.101,0.872,109.374,207307,4,2
0.527,0.415,4,-11.451,0,0.122,0.457,1.72E-05,0.117,0.515,78.169,125093,4,9
0.776,0.559,6,-8.375,0,0.103,0.11,0,0.0671,0.758,122.242,232200,4,3
0.619,0.22,0,-13.843,1,0.0672,0.782,1.19E-05,0.124,0.426,75.143,258835,4,9
0.723,0.969,6,-4.516,1,0.142,0.0643,0,0.115,0.728,126.653,286800,4,2
0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,4,2
0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,313027,4,6
0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,187867,4,9
